session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
nadt5tbu,1,2vm7punw,0,,InitializeParticipant,1789352105,1,0,0
nadt5tbu,2,wfmrxna9,0,,InitializeParticipant,1789352106,1,0,0
nadt5tbu,3,s57od4iz,0,,InitializeParticipant,1789352106,1,0,0
nadt5tbu,4,sem2q323,0,,InitializeParticipant,1789352106,1,0,0
nadt5tbu,5,pmhhauc6,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,6,bc7n6071,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,7,j2qhej8d,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,8,nt0omp7o,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,9,3vy48gux,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,10,zzkx5xsm,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,11,qd0f31id,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,12,gllc2565,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,13,k6q3olvt,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,14,h7g9h66e,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,15,ch700ni6,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,16,5doee2qb,0,,InitializeParticipant,1789352107,1,0,0
nadt5tbu,17,fjk39fjv,0,,InitializeParticipant,1789352108,1,0,0
nadt5tbu,18,uv9wmkop,0,,InitializeParticipant,1789352108,1,0,0
nadt5tbu,19,tdb9pvu4,0,,InitializeParticipant,1789352108,1,0,0
nadt5tbu,20,vlzegfsh,0,,InitializeParticipant,1789352108,1,0,0
nadt5tbu,11,qd0f31id,1,portfolio,Welcome,1789352116,1,0,0
nadt5tbu,20,vlzegfsh,1,portfolio,Welcome,1789352118,1,0,0
nadt5tbu,9,3vy48gux,1,portfolio,Welcome,1789352121,1,0,0
nadt5tbu,11,qd0f31id,2,portfolio,InstructionsRisk,1789352121,1,0,0
nadt5tbu,15,ch700ni6,1,portfolio,Welcome,1789352122,1,0,0
nadt5tbu,4,sem2q323,1,portfolio,Welcome,1789352122,1,0,0
nadt5tbu,6,bc7n6071,1,portfolio,Welcome,1789352122,1,0,0
nadt5tbu,20,vlzegfsh,2,portfolio,InstructionsRisk,1789352122,1,0,0
nadt5tbu,15,ch700ni6,2,portfolio,InstructionsRisk,1789352126,1,0,0
nadt5tbu,12,gllc2565,1,portfolio,Welcome,1789352129,1,0,0
nadt5tbu,10,zzkx5xsm,1,portfolio,Welcome,1789352130,1,0,0
nadt5tbu,19,tdb9pvu4,1,portfolio,Welcome,1789352132,1,0,0
nadt5tbu,12,gllc2565,2,portfolio,InstructionsRisk,1789352136,1,0,0
nadt5tbu,19,tdb9pvu4,2,portfolio,InstructionsRisk,1789352138,1,0,0
nadt5tbu,21,vijmhlvg,0,,InitializeParticipant,1789352139,1,0,0
nadt5tbu,22,8e240a8t,0,,InitializeParticipant,1789352140,1,0,0
nadt5tbu,23,djq10sre,0,,InitializeParticipant,1789352141,1,0,0
nadt5tbu,24,1rm0kasi,0,,InitializeParticipant,1789352141,1,0,0
nadt5tbu,25,5ddpdjuo,0,,InitializeParticipant,1789352141,1,0,0
nadt5tbu,10,zzkx5xsm,2,portfolio,InstructionsRisk,1789352141,1,0,0
nadt5tbu,20,vlzegfsh,3,portfolio,ComprehensionRisk,1789352142,1,0,0
nadt5tbu,9,3vy48gux,2,portfolio,InstructionsRisk,1789352142,1,0,0
nadt5tbu,18,uv9wmkop,1,portfolio,Welcome,1789352143,1,0,0
nadt5tbu,4,sem2q323,2,portfolio,InstructionsRisk,1789352145,1,0,0
nadt5tbu,11,qd0f31id,3,portfolio,ComprehensionRisk,1789352145,1,0,0
nadt5tbu,5,pmhhauc6,1,portfolio,Welcome,1789352146,1,0,0
nadt5tbu,7,j2qhej8d,1,portfolio,Welcome,1789352147,1,0,0
nadt5tbu,1,2vm7punw,1,portfolio,Welcome,1789352147,1,0,0
nadt5tbu,18,uv9wmkop,2,portfolio,InstructionsRisk,1789352147,1,0,0
nadt5tbu,14,h7g9h66e,1,portfolio,Welcome,1789352150,1,0,0
nadt5tbu,1,2vm7punw,2,portfolio,InstructionsRisk,1789352150,1,0,0
nadt5tbu,20,vlzegfsh,4,portfolio,DynamicChoice,1789352154,1,0,0
nadt5tbu,13,k6q3olvt,1,portfolio,Welcome,1789352155,1,0,0
nadt5tbu,3,s57od4iz,1,portfolio,Welcome,1789352156,1,0,0
nadt5tbu,8,nt0omp7o,1,portfolio,Welcome,1789352156,1,0,0
nadt5tbu,6,bc7n6071,2,portfolio,InstructionsRisk,1789352157,1,0,0
nadt5tbu,19,tdb9pvu4,3,portfolio,ComprehensionRisk,1789352160,1,0,0
nadt5tbu,7,j2qhej8d,2,portfolio,InstructionsRisk,1789352160,1,0,0
nadt5tbu,9,3vy48gux,3,portfolio,ComprehensionRisk,1789352163,1,0,0
nadt5tbu,10,zzkx5xsm,3,portfolio,ComprehensionRisk,1789352163,1,0,0
nadt5tbu,4,sem2q323,3,portfolio,ComprehensionRisk,1789352163,1,0,0
nadt5tbu,22,8e240a8t,1,portfolio,Welcome,1789352164,1,0,0
nadt5tbu,8,nt0omp7o,2,portfolio,InstructionsRisk,1789352164,1,0,0
nadt5tbu,3,s57od4iz,2,portfolio,InstructionsRisk,1789352166,1,0,0
nadt5tbu,24,1rm0kasi,1,portfolio,Welcome,1789352166,1,0,0
nadt5tbu,15,ch700ni6,3,portfolio,ComprehensionRisk,1789352167,1,0,0
nadt5tbu,24,1rm0kasi,2,portfolio,InstructionsRisk,1789352169,1,0,0
nadt5tbu,12,gllc2565,3,portfolio,ComprehensionRisk,1789352170,1,0,0
nadt5tbu,11,qd0f31id,4,portfolio,DynamicChoice,1789352174,1,0,0
nadt5tbu,14,h7g9h66e,2,portfolio,InstructionsRisk,1789352182,1,0,0
nadt5tbu,13,k6q3olvt,2,portfolio,InstructionsRisk,1789352183,1,0,0
nadt5tbu,17,fjk39fjv,1,portfolio,Welcome,1789352184,1,0,0
nadt5tbu,22,8e240a8t,2,portfolio,InstructionsRisk,1789352185,1,0,0
nadt5tbu,8,nt0omp7o,3,portfolio,ComprehensionRisk,1789352186,1,0,0
nadt5tbu,6,bc7n6071,3,portfolio,ComprehensionRisk,1789352187,1,0,0
nadt5tbu,2,wfmrxna9,1,portfolio,Welcome,1789352188,1,0,0
nadt5tbu,2,wfmrxna9,2,portfolio,InstructionsRisk,1789352192,1,0,0
nadt5tbu,1,2vm7punw,3,portfolio,ComprehensionRisk,1789352193,1,0,0
nadt5tbu,24,1rm0kasi,3,portfolio,ComprehensionRisk,1789352193,1,0,0
nadt5tbu,10,zzkx5xsm,4,portfolio,DynamicChoice,1789352193,1,0,0
nadt5tbu,7,j2qhej8d,3,portfolio,ComprehensionRisk,1789352194,1,0,0
nadt5tbu,8,nt0omp7o,4,portfolio,DynamicChoice,1789352196,1,0,0
nadt5tbu,21,vijmhlvg,1,portfolio,Welcome,1789352196,1,0,0
nadt5tbu,3,s57od4iz,3,portfolio,ComprehensionRisk,1789352199,1,0,0
nadt5tbu,16,5doee2qb,1,portfolio,Welcome,1789352199,1,0,0
nadt5tbu,5,pmhhauc6,2,portfolio,InstructionsRisk,1789352202,1,0,0
nadt5tbu,16,5doee2qb,2,portfolio,InstructionsRisk,1789352204,1,0,0
nadt5tbu,1,2vm7punw,4,portfolio,DynamicChoice,1789352204,1,0,0
nadt5tbu,12,gllc2565,4,portfolio,DynamicChoice,1789352206,1,0,0
nadt5tbu,9,3vy48gux,4,portfolio,DynamicChoice,1789352210,1,0,0
nadt5tbu,4,sem2q323,4,portfolio,DynamicChoice,1789352212,1,0,0
nadt5tbu,3,s57od4iz,4,portfolio,DynamicChoice,1789352215,1,0,0
nadt5tbu,2,wfmrxna9,3,portfolio,ComprehensionRisk,1789352217,1,0,0
nadt5tbu,13,k6q3olvt,3,portfolio,ComprehensionRisk,1789352218,1,0,0
nadt5tbu,18,uv9wmkop,3,portfolio,ComprehensionRisk,1789352219,1,0,0
nadt5tbu,7,j2qhej8d,4,portfolio,DynamicChoice,1789352223,1,0,0
nadt5tbu,6,bc7n6071,4,portfolio,DynamicChoice,1789352226,1,0,0
nadt5tbu,21,vijmhlvg,2,portfolio,InstructionsRisk,1789352226,1,0,0
nadt5tbu,5,pmhhauc6,3,portfolio,ComprehensionRisk,1789352234,1,0,0
nadt5tbu,15,ch700ni6,4,portfolio,DynamicChoice,1789352234,1,0,0
nadt5tbu,17,fjk39fjv,2,portfolio,InstructionsRisk,1789352235,1,0,0
nadt5tbu,13,k6q3olvt,4,portfolio,DynamicChoice,1789352241,1,0,0
nadt5tbu,24,1rm0kasi,4,portfolio,DynamicChoice,1789352241,1,0,0
nadt5tbu,5,pmhhauc6,4,portfolio,DynamicChoice,1789352248,1,0,0
nadt5tbu,2,wfmrxna9,4,portfolio,DynamicChoice,1789352250,1,0,0
nadt5tbu,18,uv9wmkop,4,portfolio,DynamicChoice,1789352252,1,0,0
nadt5tbu,25,5ddpdjuo,1,portfolio,Welcome,1789352253,1,0,0
nadt5tbu,16,5doee2qb,3,portfolio,ComprehensionRisk,1789352263,1,0,0
nadt5tbu,17,fjk39fjv,3,portfolio,ComprehensionRisk,1789352264,1,0,0
nadt5tbu,19,tdb9pvu4,4,portfolio,DynamicChoice,1789352264,1,0,0
nadt5tbu,25,5ddpdjuo,2,portfolio,InstructionsRisk,1789352266,1,0,0
nadt5tbu,21,vijmhlvg,3,portfolio,ComprehensionRisk,1789352273,1,0,0
nadt5tbu,14,h7g9h66e,3,portfolio,ComprehensionRisk,1789352275,1,0,0
nadt5tbu,17,fjk39fjv,4,portfolio,DynamicChoice,1789352276,1,0,0
nadt5tbu,16,5doee2qb,4,portfolio,DynamicChoice,1789352283,1,0,0
nadt5tbu,22,8e240a8t,3,portfolio,ComprehensionRisk,1789352284,1,0,0
nadt5tbu,25,5ddpdjuo,3,portfolio,ComprehensionRisk,1789352299,1,0,0
nadt5tbu,14,h7g9h66e,4,portfolio,DynamicChoice,1789352299,1,0,0
nadt5tbu,21,vijmhlvg,4,portfolio,DynamicChoice,1789352307,1,0,0
nadt5tbu,25,5ddpdjuo,4,portfolio,DynamicChoice,1789352309,1,0,0
nadt5tbu,23,djq10sre,1,portfolio,Welcome,1789352321,1,0,0
nadt5tbu,23,djq10sre,2,portfolio,InstructionsRisk,1789352323,1,0,0
nadt5tbu,23,djq10sre,3,portfolio,ComprehensionRisk,1789352353,1,0,0
nadt5tbu,22,8e240a8t,4,portfolio,DynamicChoice,1789352365,1,0,0
nadt5tbu,23,djq10sre,4,portfolio,DynamicChoice,1789352396,1,0,0
nadt5tbu,13,k6q3olvt,5,portfolio,SyncRisk,1789352397,1,0,1
nadt5tbu,18,uv9wmkop,5,portfolio,SyncRisk,1789352397,1,0,1
nadt5tbu,20,vlzegfsh,5,portfolio,SyncRisk,1789352397,1,0,1
nadt5tbu,3,s57od4iz,5,portfolio,SyncRisk,1789352397,1,0,1
nadt5tbu,23,djq10sre,5,portfolio,SyncRisk,1789352397,1,0,1
nadt5tbu,24,1rm0kasi,5,portfolio,SyncRisk,1789352397,1,0,1
nadt5tbu,9,3vy48gux,5,portfolio,SyncRisk,1789352397,1,0,1
