session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
99iosefo,1,cfn8fv6w,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,3,rucumqi6,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,5,i42igenv,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,11,zrywj9fx,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,9,o60mnzij,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,20,m8xnbw73,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,19,pb6d6kev,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,25,0tv7bd9u,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,13,s9ryf5kv,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,10,bnt5i99k,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,12,i44g0thi,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,22,rbyuqaqn,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,4,lbzqe7lh,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,6,2nkc141x,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,18,ebzeqzcf,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,8,a6q31ex7,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,16,3p6ks3hb,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,17,y5kgtmfb,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,14,oe31za5u,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,15,v86y9zyn,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,7,oqud1wxk,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,2,a1q00v4p,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,24,ewpd3m8q,5,portfolio,SyncRisk,1789367056,1,0,1
99iosefo,23,3pb269ab,6,portfolio,InstructionsPortfolio,1789367063,1,0,0
99iosefo,11,zrywj9fx,6,portfolio,InstructionsPortfolio,1789367067,1,0,0
99iosefo,9,o60mnzij,6,portfolio,InstructionsPortfolio,1789367068,1,0,0
99iosefo,10,bnt5i99k,6,portfolio,InstructionsPortfolio,1789367070,1,0,0
99iosefo,3,rucumqi6,6,portfolio,InstructionsPortfolio,1789367070,1,0,0
99iosefo,17,y5kgtmfb,6,portfolio,InstructionsPortfolio,1789367072,1,0,0
99iosefo,19,pb6d6kev,6,portfolio,InstructionsPortfolio,1789367072,1,0,0
99iosefo,11,zrywj9fx,7,portfolio,Page1Experience,1789367073,1,0,0
99iosefo,23,3pb269ab,7,portfolio,Page1Experience,1789367073,1,0,0
99iosefo,2,a1q00v4p,6,portfolio,InstructionsPortfolio,1789367073,1,0,0
99iosefo,12,i44g0thi,6,portfolio,InstructionsPortfolio,1789367075,1,0,0
99iosefo,5,i42igenv,6,portfolio,InstructionsPortfolio,1789367076,1,0,0
99iosefo,4,lbzqe7lh,6,portfolio,InstructionsPortfolio,1789367078,1,0,0
99iosefo,7,oqud1wxk,6,portfolio,InstructionsPortfolio,1789367079,1,0,0
99iosefo,20,m8xnbw73,6,portfolio,InstructionsPortfolio,1789367080,1,0,0
99iosefo,9,o60mnzij,7,portfolio,Page1Experience,1789367082,1,0,0
99iosefo,22,rbyuqaqn,6,portfolio,InstructionsPortfolio,1789367082,1,0,0
99iosefo,13,s9ryf5kv,6,portfolio,InstructionsPortfolio,1789367083,1,0,0
