session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
9l3zlzfa,22,n9iynxtq,3,portfolio,ComprehensionRisk,1789438628,1,0,0
9l3zlzfa,19,9mimenbo,1,portfolio,Welcome,1789438631,1,0,0
9l3zlzfa,4,ixl976y0,2,portfolio,InstructionsRisk,1789438632,1,0,0
9l3zlzfa,23,diqkyqqr,1,portfolio,Welcome,1789438634,1,0,0
9l3zlzfa,5,nqlqeq8n,3,portfolio,ComprehensionRisk,1789438635,1,0,0
9l3zlzfa,21,x06ipo6j,3,portfolio,ComprehensionRisk,1789438642,1,0,0
9l3zlzfa,2,q2jobopa,3,portfolio,ComprehensionRisk,1789438643,1,0,0
9l3zlzfa,5,nqlqeq8n,4,portfolio,DynamicChoice,1789438645,1,0,0
9l3zlzfa,16,7ww48hi4,3,portfolio,ComprehensionRisk,1789438647,1,0,0
9l3zlzfa,14,xyqf41ao,4,portfolio,DynamicChoice,1789438650,1,0,0
9l3zlzfa,8,7sfhy51b,2,portfolio,InstructionsRisk,1789438652,1,0,0
9l3zlzfa,12,yt1cbpza,3,portfolio,ComprehensionRisk,1789438653,1,0,0
9l3zlzfa,2,q2jobopa,4,portfolio,DynamicChoice,1789438655,1,0,0
9l3zlzfa,13,0i38ht6y,2,portfolio,InstructionsRisk,1789438657,1,0,0
9l3zlzfa,4,ixl976y0,3,portfolio,ComprehensionRisk,1789438660,1,0,0
9l3zlzfa,24,hi0vl1bf,2,portfolio,InstructionsRisk,1789438660,1,0,0
9l3zlzfa,16,7ww48hi4,4,portfolio,DynamicChoice,1789438663,1,0,0
9l3zlzfa,6,d10dwe1h,1,portfolio,Welcome,1789438664,1,0,0
9l3zlzfa,21,x06ipo6j,4,portfolio,DynamicChoice,1789438675,1,0,0
9l3zlzfa,8,7sfhy51b,3,portfolio,ComprehensionRisk,1789438676,1,0,0
9l3zlzfa,24,hi0vl1bf,3,portfolio,ComprehensionRisk,1789438678,1,0,0
9l3zlzfa,25,u3a33dgt,1,portfolio,Welcome,1789438678,1,0,0
9l3zlzfa,19,9mimenbo,2,portfolio,InstructionsRisk,1789438678,1,0,0
9l3zlzfa,15,g9pquzkd,3,portfolio,ComprehensionRisk,1789438679,1,0,0
9l3zlzfa,23,diqkyqqr,2,portfolio,InstructionsRisk,1789438679,1,0,0
9l3zlzfa,11,e8h7gvii,4,portfolio,DynamicChoice,1789438683,1,0,0
9l3zlzfa,13,0i38ht6y,3,portfolio,ComprehensionRisk,1789438690,1,0,0
9l3zlzfa,1,u4sl54xk,1,portfolio,Welcome,1789438696,1,0,0
9l3zlzfa,15,g9pquzkd,4,portfolio,DynamicChoice,1789438697,1,0,0
9l3zlzfa,8,7sfhy51b,4,portfolio,DynamicChoice,1789438702,1,0,0
9l3zlzfa,7,0yq0zebw,1,portfolio,Welcome,1789438706,1,0,0
9l3zlzfa,22,n9iynxtq,4,portfolio,DynamicChoice,1789438709,1,0,0
9l3zlzfa,1,u4sl54xk,2,portfolio,InstructionsRisk,1789438711,1,0,0
9l3zlzfa,24,hi0vl1bf,4,portfolio,DynamicChoice,1789438711,1,0,0
9l3zlzfa,13,0i38ht6y,4,portfolio,DynamicChoice,1789438712,1,0,0
9l3zlzfa,19,9mimenbo,3,portfolio,ComprehensionRisk,1789438724,1,0,0
9l3zlzfa,4,ixl976y0,4,portfolio,DynamicChoice,1789438734,1,0,0
9l3zlzfa,19,9mimenbo,4,portfolio,DynamicChoice,1789438739,1,0,0
9l3zlzfa,23,diqkyqqr,3,portfolio,ComprehensionRisk,1789438742,1,0,0
9l3zlzfa,25,u3a33dgt,2,portfolio,InstructionsRisk,1789438745,1,0,0
9l3zlzfa,6,d10dwe1h,2,portfolio,InstructionsRisk,1789438767,1,0,0
9l3zlzfa,1,u4sl54xk,3,portfolio,ComprehensionRisk,1789438769,1,0,0
9l3zlzfa,6,d10dwe1h,3,portfolio,ComprehensionRisk,1789438803,1,0,0
9l3zlzfa,25,u3a33dgt,3,portfolio,ComprehensionRisk,1789438808,1,0,0
9l3zlzfa,12,yt1cbpza,4,portfolio,DynamicChoice,1789438820,1,0,0
9l3zlzfa,25,u3a33dgt,4,portfolio,DynamicChoice,1789438831,1,0,0
9l3zlzfa,7,0yq0zebw,2,portfolio,InstructionsRisk,1789438831,1,0,0
9l3zlzfa,6,d10dwe1h,4,portfolio,DynamicChoice,1789438847,1,0,0
9l3zlzfa,23,diqkyqqr,4,portfolio,DynamicChoice,1789438855,1,0,0
9l3zlzfa,7,0yq0zebw,3,portfolio,ComprehensionRisk,1789438888,1,0,0
9l3zlzfa,9,pgjj4tqg,4,portfolio,DynamicChoice,1789438903,1,0,0
9l3zlzfa,1,u4sl54xk,4,portfolio,DynamicChoice,1789438982,1,0,0
9l3zlzfa,7,0yq0zebw,4,portfolio,DynamicChoice,1789438988,1,0,0
9l3zlzfa,2,q2jobopa,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,11,e8h7gvii,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,24,hi0vl1bf,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,4,ixl976y0,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,25,u3a33dgt,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,9,pgjj4tqg,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,1,u4sl54xk,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,10,z4s8evj8,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,17,5fdw0rg1,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,20,hn8non3y,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,3,9xg7erl3,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,6,d10dwe1h,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,18,h7o9v437,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,13,0i38ht6y,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,21,x06ipo6j,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,22,n9iynxtq,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,5,nqlqeq8n,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,14,xyqf41ao,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,16,7ww48hi4,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,19,9mimenbo,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,8,7sfhy51b,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,15,g9pquzkd,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,7,0yq0zebw,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,12,yt1cbpza,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,23,diqkyqqr,5,portfolio,SyncRisk,1789438989,1,0,1
9l3zlzfa,7,0yq0zebw,6,portfolio,InstructionsPortfolio,1789438992,1,0,0
9l3zlzfa,18,h7o9v437,6,portfolio,InstructionsPortfolio,1789438996,1,0,0
9l3zlzfa,8,7sfhy51b,6,portfolio,InstructionsPortfolio,1789438997,1,0,0
9l3zlzfa,15,g9pquzkd,6,portfolio,InstructionsPortfolio,1789439001,1,0,0
9l3zlzfa,10,z4s8evj8,6,portfolio,InstructionsPortfolio,1789439002,1,0,0
9l3zlzfa,22,n9iynxtq,6,portfolio,InstructionsPortfolio,1789439004,1,0,0
9l3zlzfa,9,pgjj4tqg,6,portfolio,InstructionsPortfolio,1789439007,1,0,0
9l3zlzfa,3,9xg7erl3,6,portfolio,InstructionsPortfolio,1789439009,1,0,0
9l3zlzfa,1,u4sl54xk,6,portfolio,InstructionsPortfolio,1789439010,1,0,0
9l3zlzfa,5,nqlqeq8n,6,portfolio,InstructionsPortfolio,1789439014,1,0,0
9l3zlzfa,17,5fdw0rg1,6,portfolio,InstructionsPortfolio,1789439015,1,0,0
9l3zlzfa,15,g9pquzkd,7,portfolio,Page1Experience,1789439016,1,0,0
9l3zlzfa,11,e8h7gvii,6,portfolio,InstructionsPortfolio,1789439018,1,0,0
9l3zlzfa,8,7sfhy51b,7,portfolio,Page1Experience,1789439018,1,0,0
9l3zlzfa,22,n9iynxtq,7,portfolio,Page1Experience,1789439022,1,0,0
9l3zlzfa,12,yt1cbpza,6,portfolio,InstructionsPortfolio,1789439028,1,0,0
9l3zlzfa,20,hn8non3y,6,portfolio,InstructionsPortfolio,1789439029,1,0,0
9l3zlzfa,17,5fdw0rg1,7,portfolio,Page1Experience,1789439029,1,0,0
9l3zlzfa,7,0yq0zebw,7,portfolio,Page1Experience,1789439030,1,0,0
9l3zlzfa,5,nqlqeq8n,7,portfolio,Page1Experience,1789439030,1,0,0
9l3zlzfa,24,hi0vl1bf,6,portfolio,InstructionsPortfolio,1789439031,1,0,0
9l3zlzfa,9,pgjj4tqg,7,portfolio,Page1Experience,1789439032,1,0,0
9l3zlzfa,2,q2jobopa,6,portfolio,InstructionsPortfolio,1789439033,1,0,0
