session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ckhtfa5u,9,r39x605k,55,portfolio,SyncMarketRound,1789544625,2,0,1
ckhtfa5u,10,yhliw46v,55,portfolio,SyncMarketRound,1789544625,2,0,1
ckhtfa5u,5,rv5b38em,55,portfolio,SyncMarketRound,1789544625,2,0,1
ckhtfa5u,20,6rdutaoz,55,portfolio,SyncMarketRound,1789544625,2,0,1
ckhtfa5u,19,raavz353,55,portfolio,SyncMarketRound,1789544625,2,0,1
ckhtfa5u,23,5jtwpe9d,55,portfolio,SyncMarketRound,1789544625,2,0,1
ckhtfa5u,22,3mjtjuou,55,portfolio,SyncMarketRound,1789544625,2,0,1
ckhtfa5u,12,6kns3oml,74,portfolio,PageBidExperience,1789544652,3,0,0
ckhtfa5u,3,duzxv1is,74,portfolio,PageBidExperience,1789544655,3,0,0
ckhtfa5u,19,raavz353,74,portfolio,PageBidExperience,1789544656,3,0,0
ckhtfa5u,22,3mjtjuou,74,portfolio,PageBidExperience,1789544657,3,0,0
ckhtfa5u,21,21anldsa,74,portfolio,PageBidExperience,1789544657,3,0,0
ckhtfa5u,20,6rdutaoz,74,portfolio,PageBidExperience,1789544661,3,0,0
ckhtfa5u,2,omrf04k4,74,portfolio,PageBidExperience,1789544663,3,0,0
ckhtfa5u,6,z7t2lpyk,74,portfolio,PageBidExperience,1789544666,3,0,0
ckhtfa5u,14,jid9ui4f,74,portfolio,PageBidExperience,1789544671,3,0,0
ckhtfa5u,24,s16bmsk2,74,portfolio,PageBidExperience,1789544676,3,0,0
ckhtfa5u,5,rv5b38em,74,portfolio,PageBidExperience,1789544679,3,0,0
ckhtfa5u,16,yxcpp681,74,portfolio,PageBidExperience,1789544680,3,0,0
ckhtfa5u,8,uhxz6pjz,74,portfolio,PageBidExperience,1789544685,3,0,0
ckhtfa5u,10,yhliw46v,74,portfolio,PageBidExperience,1789544692,3,0,0
ckhtfa5u,9,r39x605k,74,portfolio,PageBidExperience,1789544694,3,0,0
ckhtfa5u,13,pp2e4xx5,74,portfolio,PageBidExperience,1789544700,3,0,0
ckhtfa5u,1,msd1f2iu,74,portfolio,PageBidExperience,1789544706,3,0,0
ckhtfa5u,11,7abl389c,74,portfolio,PageBidExperience,1789544719,3,0,0
ckhtfa5u,17,09bse981,74,portfolio,PageBidExperience,1789544721,3,0,0
ckhtfa5u,25,sjw641j3,74,portfolio,PageBidExperience,1789544726,3,0,0
ckhtfa5u,23,5jtwpe9d,74,portfolio,PageBidExperience,1789544731,3,0,0
ckhtfa5u,22,3mjtjuou,83,portfolio,Clearing,1789544732,3,0,1
ckhtfa5u,23,5jtwpe9d,83,portfolio,Clearing,1789544732,3,0,1
ckhtfa5u,24,s16bmsk2,83,portfolio,Clearing,1789544732,3,0,1
ckhtfa5u,25,sjw641j3,83,portfolio,Clearing,1789544732,3,0,1
ckhtfa5u,21,21anldsa,83,portfolio,Clearing,1789544732,3,0,1
ckhtfa5u,7,dwx0my9x,74,portfolio,PageBidExperience,1789544747,3,0,0
ckhtfa5u,6,z7t2lpyk,83,portfolio,Clearing,1789544748,3,0,1
ckhtfa5u,7,dwx0my9x,83,portfolio,Clearing,1789544748,3,0,1
ckhtfa5u,8,uhxz6pjz,83,portfolio,Clearing,1789544748,3,0,1
ckhtfa5u,9,r39x605k,83,portfolio,Clearing,1789544748,3,0,1
ckhtfa5u,10,yhliw46v,83,portfolio,Clearing,1789544748,3,0,1
ckhtfa5u,18,2p0bevly,74,portfolio,PageBidExperience,1789544785,3,0,0
ckhtfa5u,16,yxcpp681,83,portfolio,Clearing,1789544786,3,0,1
ckhtfa5u,17,09bse981,83,portfolio,Clearing,1789544786,3,0,1
ckhtfa5u,18,2p0bevly,83,portfolio,Clearing,1789544786,3,0,1
ckhtfa5u,19,raavz353,83,portfolio,Clearing,1789544786,3,0,1
ckhtfa5u,20,6rdutaoz,83,portfolio,Clearing,1789544786,3,0,1
ckhtfa5u,4,znk2pevv,74,portfolio,PageBidExperience,1789544805,3,0,0
ckhtfa5u,1,msd1f2iu,83,portfolio,Clearing,1789544807,3,0,1
ckhtfa5u,2,omrf04k4,83,portfolio,Clearing,1789544807,3,0,1
ckhtfa5u,5,rv5b38em,83,portfolio,Clearing,1789544807,3,0,1
ckhtfa5u,3,duzxv1is,83,portfolio,Clearing,1789544807,3,0,1
ckhtfa5u,4,znk2pevv,83,portfolio,Clearing,1789544807,3,0,1
ckhtfa5u,15,grwzfvbr,74,portfolio,PageBidExperience,1789545033,3,0,0
ckhtfa5u,11,7abl389c,83,portfolio,Clearing,1789545034,3,0,1
ckhtfa5u,12,6kns3oml,83,portfolio,Clearing,1789545034,3,0,1
ckhtfa5u,13,pp2e4xx5,83,portfolio,Clearing,1789545034,3,0,1
ckhtfa5u,14,jid9ui4f,83,portfolio,Clearing,1789545034,3,0,1
ckhtfa5u,15,grwzfvbr,83,portfolio,Clearing,1789545034,3,0,1
ckhtfa5u,22,3mjtjuou,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,23,5jtwpe9d,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,24,s16bmsk2,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,25,sjw641j3,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,11,7abl389c,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,1,msd1f2iu,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,6,z7t2lpyk,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,2,omrf04k4,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,12,6kns3oml,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,16,yxcpp681,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,7,dwx0my9x,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,5,rv5b38em,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,3,duzxv1is,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,17,09bse981,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,18,2p0bevly,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,19,raavz353,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,13,pp2e4xx5,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,14,jid9ui4f,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,4,znk2pevv,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,8,uhxz6pjz,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,9,r39x605k,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,21,21anldsa,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,10,yhliw46v,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,20,6rdutaoz,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,15,grwzfvbr,84,portfolio,SyncMarketRound,1789545035,3,0,1
ckhtfa5u,8,uhxz6pjz,103,portfolio,PageBidExperience,1789545056,4,0,0
ckhtfa5u,19,raavz353,103,portfolio,PageBidExperience,1789545057,4,0,0
ckhtfa5u,3,duzxv1is,103,portfolio,PageBidExperience,1789545059,4,0,0
ckhtfa5u,11,7abl389c,103,portfolio,PageBidExperience,1789545059,4,0,0
ckhtfa5u,16,yxcpp681,103,portfolio,PageBidExperience,1789545060,4,0,0
ckhtfa5u,12,6kns3oml,103,portfolio,PageBidExperience,1789545060,4,0,0
ckhtfa5u,21,21anldsa,103,portfolio,PageBidExperience,1789545061,4,0,0
ckhtfa5u,15,grwzfvbr,103,portfolio,PageBidExperience,1789545070,4,0,0
ckhtfa5u,23,5jtwpe9d,103,portfolio,PageBidExperience,1789545075,4,0,0
ckhtfa5u,10,yhliw46v,103,portfolio,PageBidExperience,1789545076,4,0,0
ckhtfa5u,9,r39x605k,103,portfolio,PageBidExperience,1789545079,4,0,0
ckhtfa5u,22,3mjtjuou,103,portfolio,PageBidExperience,1789545079,4,0,0
ckhtfa5u,13,pp2e4xx5,103,portfolio,PageBidExperience,1789545080,4,0,0
ckhtfa5u,24,s16bmsk2,103,portfolio,PageBidExperience,1789545086,4,0,0
ckhtfa5u,5,rv5b38em,103,portfolio,PageBidExperience,1789545088,4,0,0
ckhtfa5u,14,jid9ui4f,103,portfolio,PageBidExperience,1789545088,4,0,0
ckhtfa5u,14,jid9ui4f,112,portfolio,Clearing,1789545088,4,0,1
ckhtfa5u,11,7abl389c,112,portfolio,Clearing,1789545088,4,0,1
ckhtfa5u,12,6kns3oml,112,portfolio,Clearing,1789545088,4,0,1
ckhtfa5u,13,pp2e4xx5,112,portfolio,Clearing,1789545088,4,0,1
ckhtfa5u,15,grwzfvbr,112,portfolio,Clearing,1789545088,4,0,1
ckhtfa5u,2,omrf04k4,103,portfolio,PageBidExperience,1789545093,4,0,0
ckhtfa5u,1,msd1f2iu,103,portfolio,PageBidExperience,1789545094,4,0,0
ckhtfa5u,20,6rdutaoz,103,portfolio,PageBidExperience,1789545111,4,0,0
ckhtfa5u,17,09bse981,103,portfolio,PageBidExperience,1789545136,4,0,0
ckhtfa5u,25,sjw641j3,103,portfolio,PageBidExperience,1789545146,4,0,0
ckhtfa5u,23,5jtwpe9d,112,portfolio,Clearing,1789545147,4,0,1
ckhtfa5u,24,s16bmsk2,112,portfolio,Clearing,1789545147,4,0,1
ckhtfa5u,25,sjw641j3,112,portfolio,Clearing,1789545147,4,0,1
ckhtfa5u,21,21anldsa,112,portfolio,Clearing,1789545147,4,0,1
ckhtfa5u,22,3mjtjuou,112,portfolio,Clearing,1789545147,4,0,1
ckhtfa5u,6,z7t2lpyk,103,portfolio,PageBidExperience,1789545162,4,0,0
ckhtfa5u,18,2p0bevly,103,portfolio,PageBidExperience,1789545205,4,0,0
ckhtfa5u,19,raavz353,112,portfolio,Clearing,1789545206,4,0,1
ckhtfa5u,16,yxcpp681,112,portfolio,Clearing,1789545206,4,0,1
ckhtfa5u,17,09bse981,112,portfolio,Clearing,1789545206,4,0,1
ckhtfa5u,20,6rdutaoz,112,portfolio,Clearing,1789545206,4,0,1
ckhtfa5u,18,2p0bevly,112,portfolio,Clearing,1789545206,4,0,1
ckhtfa5u,4,znk2pevv,103,portfolio,PageBidExperience,1789545241,4,0,0
ckhtfa5u,5,rv5b38em,112,portfolio,Clearing,1789545242,4,0,1
ckhtfa5u,2,omrf04k4,112,portfolio,Clearing,1789545242,4,0,1
ckhtfa5u,1,msd1f2iu,112,portfolio,Clearing,1789545242,4,0,1
ckhtfa5u,3,duzxv1is,112,portfolio,Clearing,1789545242,4,0,1
ckhtfa5u,4,znk2pevv,112,portfolio,Clearing,1789545242,4,0,1
ckhtfa5u,7,dwx0my9x,103,portfolio,PageBidExperience,1789545258,4,0,0
ckhtfa5u,6,z7t2lpyk,112,portfolio,Clearing,1789545259,4,0,1
ckhtfa5u,9,r39x605k,112,portfolio,Clearing,1789545259,4,0,1
ckhtfa5u,7,dwx0my9x,112,portfolio,Clearing,1789545259,4,0,1
ckhtfa5u,8,uhxz6pjz,112,portfolio,Clearing,1789545259,4,0,1
ckhtfa5u,10,yhliw46v,112,portfolio,Clearing,1789545259,4,0,1
ckhtfa5u,19,raavz353,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,23,5jtwpe9d,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,24,s16bmsk2,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,25,sjw641j3,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,5,rv5b38em,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,2,omrf04k4,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,6,z7t2lpyk,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,9,r39x605k,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,7,dwx0my9x,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,8,uhxz6pjz,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,14,jid9ui4f,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,11,7abl389c,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,12,6kns3oml,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,13,pp2e4xx5,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,15,grwzfvbr,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,1,msd1f2iu,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,3,duzxv1is,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,4,znk2pevv,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,10,yhliw46v,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,21,21anldsa,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,16,yxcpp681,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,17,09bse981,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,20,6rdutaoz,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,22,3mjtjuou,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,18,2p0bevly,113,portfolio,SyncMarketRound,1789545260,4,0,1
ckhtfa5u,21,21anldsa,132,portfolio,PageBidExperience,1789545282,5,0,0
ckhtfa5u,16,yxcpp681,132,portfolio,PageBidExperience,1789545288,5,0,0
ckhtfa5u,19,raavz353,132,portfolio,PageBidExperience,1789545290,5,0,0
ckhtfa5u,24,s16bmsk2,132,portfolio,PageBidExperience,1789545294,5,0,0
ckhtfa5u,5,rv5b38em,132,portfolio,PageBidExperience,1789545299,5,0,0
ckhtfa5u,20,6rdutaoz,132,portfolio,PageBidExperience,1789545300,5,0,0
ckhtfa5u,18,2p0bevly,132,portfolio,PageBidExperience,1789545301,5,0,0
ckhtfa5u,11,7abl389c,132,portfolio,PageBidExperience,1789545302,5,0,0
ckhtfa5u,22,3mjtjuou,132,portfolio,PageBidExperience,1789545302,5,0,0
ckhtfa5u,10,yhliw46v,132,portfolio,PageBidExperience,1789545303,5,0,0
ckhtfa5u,12,6kns3oml,132,portfolio,PageBidExperience,1789545306,5,0,0
ckhtfa5u,15,grwzfvbr,132,portfolio,PageBidExperience,1789545307,5,0,0
ckhtfa5u,1,msd1f2iu,132,portfolio,PageBidExperience,1789545309,5,0,0
ckhtfa5u,3,duzxv1is,132,portfolio,PageBidExperience,1789545314,5,0,0
ckhtfa5u,9,r39x605k,132,portfolio,PageBidExperience,1789545321,5,0,0
ckhtfa5u,23,5jtwpe9d,132,portfolio,PageBidExperience,1789545326,5,0,0
ckhtfa5u,25,sjw641j3,132,portfolio,PageBidExperience,1789545333,5,0,0
ckhtfa5u,24,s16bmsk2,141,portfolio,Clearing,1789545333,5,0,1
ckhtfa5u,25,sjw641j3,141,portfolio,Clearing,1789545333,5,0,1
ckhtfa5u,22,3mjtjuou,141,portfolio,Clearing,1789545333,5,0,1
ckhtfa5u,21,21anldsa,141,portfolio,Clearing,1789545333,5,0,1
ckhtfa5u,23,5jtwpe9d,141,portfolio,Clearing,1789545333,5,0,1
ckhtfa5u,14,jid9ui4f,132,portfolio,PageBidExperience,1789545340,5,0,0
ckhtfa5u,13,pp2e4xx5,132,portfolio,PageBidExperience,1789545345,5,0,0
ckhtfa5u,11,7abl389c,141,portfolio,Clearing,1789545346,5,0,1
ckhtfa5u,12,6kns3oml,141,portfolio,Clearing,1789545346,5,0,1
ckhtfa5u,13,pp2e4xx5,141,portfolio,Clearing,1789545346,5,0,1
ckhtfa5u,14,jid9ui4f,141,portfolio,Clearing,1789545346,5,0,1
ckhtfa5u,15,grwzfvbr,141,portfolio,Clearing,1789545346,5,0,1
ckhtfa5u,2,omrf04k4,132,portfolio,PageBidExperience,1789545353,5,0,0
ckhtfa5u,17,09bse981,132,portfolio,PageBidExperience,1789545373,5,0,0
ckhtfa5u,20,6rdutaoz,141,portfolio,Clearing,1789545374,5,0,1
ckhtfa5u,16,yxcpp681,141,portfolio,Clearing,1789545374,5,0,1
ckhtfa5u,17,09bse981,141,portfolio,Clearing,1789545374,5,0,1
ckhtfa5u,18,2p0bevly,141,portfolio,Clearing,1789545374,5,0,1
ckhtfa5u,19,raavz353,141,portfolio,Clearing,1789545374,5,0,1
ckhtfa5u,8,uhxz6pjz,132,portfolio,PageBidExperience,1789545381,5,0,0
ckhtfa5u,6,z7t2lpyk,132,portfolio,PageBidExperience,1789545389,5,0,0
ckhtfa5u,7,dwx0my9x,132,portfolio,PageBidExperience,1789545407,5,0,0
ckhtfa5u,10,yhliw46v,141,portfolio,Clearing,1789545407,5,0,1
